time(s),accel_true_x(m/s^2),accel_true_y(m/s^2),accel_true_z(m/s^2),accel_meas_x(m/s^2),accel_meas_y(m/s^2),accel_meas_z(m/s^2),quat_true_w,quat_true_x,quat_true_y,quat_true_z,quat_meas_w,quat_meas_x,quat_meas_y,quat_meas_z,inclin_true_pitch(rad),inclin_true_roll(rad),inclin_meas_pitch(rad),inclin_meas_roll(rad),euler_true_roll(rad),euler_true_pitch(rad),euler_true_yaw(rad)
17.1025,1.7034886229125867,0.0,-9.66096405704976,1.7087587218909346,0.005262166634091084,-9.658483867905055,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3371617994261921,0.8404106507954322,0.4234708551788605,-0.026538535215318255,0.17453292519943295,0.0,0.17561937221287371,-0.0002425432635328876,0.0,0.17453292519943295,0.0
17.105,1.7034886229125867,0.0,-9.66096405704976,1.7072340825442305,0.004373317191004827,-9.656940327291387,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.31016160043158364,0.8226687093242988,0.475256336600202,-0.033873158071941564,0.17453292519943295,0.0,0.17564178401940286,-0.00018172093704809115,0.0,0.17453292519943295,0.0
17.1075,1.7034886229125867,0.0,-9.66096405704976,1.7080740538186532,0.005194777050052941,-9.654874479151527,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.31331084046127805,0.8023804561728518,0.5035402510796375,-0.06685159941205322,0.17453292519943295,0.0,0.17567994651350693,-0.00028374267909554875,0.0,0.17453292519943295,0.0
17.11,1.7034886229125867,0.0,-9.66096405704976,1.7066514227727598,0.004894600749738192,-9.655221570139666,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3256810304978024,0.8023447320754394,0.4956363818157889,-0.06722629177066365,0.17453292519943295,0.0,0.17562568047820504,-0.00026797076620475863,0.0,0.17453292519943295,0.0
17.1125,1.7034886229125867,0.0,-9.66096405704976,1.7073059770215298,0.004678035825275206,-9.65550992520983,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3200778742432703,0.8149904981453664,0.48083284329647286,-0.04626466427097611,0.17453292519943295,0.0,0.17554068814465035,-0.0002502128673784402,0.0,0.17453292519943295,0.0
17.115000000000002,1.7034886229125867,0.0,-9.66096405704976,1.7084068157401942,0.005698530764186256,-9.655947597330682,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3035089735832819,0.8356518878874108,0.4544782821238732,-0.05493374465992681,0.17453292519943295,0.0,0.17572534050961175,-0.0003341286234656431,0.0,0.17453292519943295,0.0
17.1175,1.7034886229125867,0.0,-9.66096405704976,1.7080265607034018,0.003524720618525219,-9.65576813965886,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.28001044944684844,0.8327661074828766,0.47678312980936877,0.027795783089787692,0.17453292519943295,0.0,0.1756274895210869,-0.0002474256274118772,0.0,0.17453292519943295,0.0
17.12,1.7034886229125867,0.0,-9.66096405704976,1.7085112908716953,0.0037364367032728086,-9.655373977343917,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.2996256536442652,0.8447444664866153,0.437642133768223,0.07141860240362857,0.17453292519943295,0.0,0.175643815187728,-0.00029489440188472935,0.0,0.17453292519943295,0.0
17.1225,1.7034886229125867,0.0,-9.66096405704976,1.709885968879549,0.00412807045900636,-9.656915480083574,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.27318821396072546,0.8588647792686349,0.4287963972468477,0.062073669078858855,0.17453292519943295,0.0,0.1755541307776133,-0.0003166694455058257,0.0,0.17453292519943295,0.0
17.125,1.7034886229125867,0.0,-9.66096405704976,1.7074942200610903,0.002929215353075595,-9.653699782104308,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.2971262383777029,0.8546949943023361,0.42014990481421954,0.06845818188243476,0.17453292519943295,0.0,0.1756984369222833,-0.00029593955828913964,0.0,0.17453292519943295,0.0
17.1275,1.7034886229125867,0.0,-9.66096405704976,1.7078652848197196,0.0038945994331834417,-9.657385271280067,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3340197665687138,0.82378050525255,0.44745523930472086,0.09798103656315525,0.17453292519943295,0.0,0.17560259237846831,-0.00013428793581998875,0.0,0.17453292519943295,0.0
17.13,1.7034886229125867,0.0,-9.66096405704976,1.7079369852046409,0.004086738575437276,-9.654366444908943,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.31233667219381755,0.8568887831226799,0.40033786440903857,0.08897758640149278,0.17453292519943295,0.0,0.17559030385737037,-0.00022655823996654522,0.0,0.17453292519943295,0.0
17.1325,1.7034886229125867,0.0,-9.66096405704976,1.7069238585030795,0.0030941452097736264,-9.655409607184907,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3526061642360046,0.8174121307256094,0.44950936259780383,0.0738080918484354,0.17453292519943295,0.0,0.17568445044279163,-0.00019130325636651,0.0,0.17453292519943295,0.0
17.135,1.7034886229125867,0.0,-9.66096405704976,1.7082674408664307,0.004642593927699481,-9.655400365187859,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.38585259800802446,0.8051024698718192,0.43971531284699145,0.09786842833430268,0.17453292519943295,0.0,0.17555902821864042,-0.0002818372878104461,0.0,0.17453292519943295,0.0
17.1375,1.7034886229125867,0.0,-9.66096405704976,1.7085545325096823,0.004849895700265444,-9.657713502511724,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4064503581886834,0.7892336935717784,0.44430122233648184,0.12043548932788636,0.17453292519943295,0.0,0.17564458113443185,-0.00014348312311242712,0.0,0.17453292519943295,0.0
17.14,1.7034886229125867,0.0,-9.66096405704976,1.7064302749214229,0.004080595795221025,-9.657335354585198,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.40672327936173425,0.7984433293551236,0.42299822371901535,0.13467340704125755,0.17453292519943295,0.0,0.17558887678880986,-0.0002703317564017889,0.0,0.17453292519943295,0.0
17.142500000000002,1.7034886229125867,0.0,-9.66096405704976,1.7087104781374485,0.0027879125500946088,-9.656585364479144,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4148601898679708,0.7888158635783159,0.4363796178630543,0.12342360124223266,0.17453292519943295,0.0,0.1756507182589886,-0.00021204101207888845,0.0,0.17453292519943295,0.0
17.145,1.7034886229125867,0.0,-9.66096405704976,1.7081899138043302,0.004858325735991284,-9.655589476112551,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3860582155340052,0.8049389531563593,0.4459387733072873,0.06458286437930517,0.17453292519943295,0.0,0.1756643674100317,-0.00028880133044658474,0.0,0.17453292519943295,0.0
17.1475,1.7034886229125867,0.0,-9.66096405704976,1.7080092851048478,0.004119361911338564,-9.65459430391268,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.42754119606238355,0.7963767830083842,0.42526942456222616,0.04624350427115524,0.17453292519943295,0.0,0.17560089141835097,-0.00023320262455616317,0.0,0.17453292519943295,0.0
17.150000000000002,1.7034886229125867,0.0,-9.66096405704976,1.7080169444381683,0.006575316442611411,-9.656441731822355,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.39434098647778904,0.8198332747571354,0.40972809358764584,0.06701848483626602,0.17453292519943295,0.0,0.1756948438594284,-0.00025697323833147995,0.0,0.17453292519943295,0.0
17.1525,1.7034886229125867,0.0,-9.66096405704976,1.7083744735189181,0.004741694371990466,-9.655786912747399,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.37872635623692713,0.8100800699298113,0.445496594832718,0.04323669028111726,0.17453292519943295,0.0,0.17562758166889905,-0.0002982037283455578,0.0,0.17453292519943295,0.0
17.155,1.7034886229125867,0.0,-9.66096405704976,1.707899461587194,0.005018150864098746,-9.654257288940457,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.3955398819997034,0.8113203697541674,0.4304445928804505,-0.00499117517274632,0.17453292519943295,0.0,0.17572630772244088,-0.00023640905196743224,0.0,0.17453292519943295,0.0
17.1575,1.7034886229125867,0.0,-9.66096405704976,1.7096281214690925,0.00614760403044019,-9.6576385093328,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.42511496944812494,0.804419025710115,0.4147069271997655,-0.01433381872487107,0.17453292519943295,0.0,0.17568518050195392,-0.00024292082683799037,0.0,0.17453292519943295,0.0
17.16,1.7034886229125867,0.0,-9.66096405704976,1.7070046217412045,0.005161292836084976,-9.655151898511498,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.41823312662998213,0.8322496353143944,0.3596092792097338,-0.05588168407109934,0.17453292519943295,0.0,0.17563321396675283,-0.00032304223081872877,0.0,0.17453292519943295,0.0
17.1625,1.7034886229125867,0.0,-9.66096405704976,1.707782600367363,0.004083942615358948,-9.654418503835613,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4408271257532923,0.8163378245713029,0.37167277238341945,-0.03351643840127662,0.17453292519943295,0.0,0.17551613576549935,-0.00017893663738354697,0.0,0.17453292519943295,0.0
17.165,1.7034886229125867,0.0,-9.66096405704976,1.7092008997493557,0.006150250323218628,-9.656578643768535,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.41705096297372823,0.8315383319829294,0.36606629420080794,0.024656945792636723,0.17453292519943295,0.0,0.17563283651219813,-0.00023367768974730585,0.0,0.17453292519943295,0.0
17.1675,1.7034886229125867,0.0,-9.66096405704976,1.7077815586813159,0.0060218442416885365,-9.65636828538728,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4881295002320004,0.7898723164340131,0.36116702675065054,0.08596332661384466,0.17453292519943295,0.0,0.17556334909212595,-0.00029177057076973324,0.0,0.17453292519943295,0.0
17.17,1.7034886229125867,0.0,-9.66096405704976,1.7076746441889923,0.0038301677943746015,-9.656660851429116,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5471768805076672,0.7757369003137484,0.3135613837299782,0.022560619735657636,0.17453292519943295,0.0,0.1756843713963678,-0.00015337252621403237,0.0,0.17453292519943295,0.0
17.1725,1.7034886229125867,0.0,-9.66096405704976,1.7094235962526536,0.003128124463631199,-9.655318662294519,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5328758783096597,0.773872671806069,0.34227333355686623,0.003653940792497699,0.17453292519943295,0.0,0.17559621956236457,-0.00020932745822962914,0.0,0.17453292519943295,0.0
17.175,1.7034886229125867,0.0,-9.66096405704976,1.7075600494335426,0.004657476435335766,-9.656231188098147,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5144007885147275,0.774474650985064,0.3654764765281531,0.0448083570504016,0.17453292519943295,0.0,0.17563869907586532,-0.0002507971215366765,0.0,0.17453292519943295,0.0
17.177500000000002,1.7034886229125867,0.0,-9.66096405704976,1.7081338061986695,0.004567050779589493,-9.65658206398389,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5109965910632783,0.7964729944249721,0.3163453255415083,0.06662498091154875,0.17453292519943295,0.0,0.17572571774119916,-0.00026821582368745535,0.0,0.17453292519943295,0.0
17.18,1.7034886229125867,0.0,-9.66096405704976,1.7077210554828577,0.006458373464778361,-9.656029574004744,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.47650006799605865,0.8327021354077594,0.27568334347729895,0.059611517480154384,0.17453292519943295,0.0,0.17569371295541797,-0.00022451496281300485,0.0,0.17453292519943295,0.0
17.1825,1.7034886229125867,0.0,-9.66096405704976,1.708245381771461,0.004146243745791594,-9.65653920692723,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.45966945728241526,0.8370838548684205,0.27606113329370824,0.108558098016262,0.17453292519943295,0.0,0.17562786507080572,-0.00017264758980179475,0.0,0.17453292519943295,0.0
17.185,1.7034886229125867,0.0,-9.66096405704976,1.7076389644003453,0.005805810090343367,-9.656946043174536,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5038815827484097,0.8261770631803118,0.21589938934174033,0.13008560459780485,0.17453292519943295,0.0,0.1756439408004701,-0.00024953517465139453,0.0,0.17453292519943295,0.0
17.1875,1.7034886229125867,0.0,-9.66096405704976,1.7057497915216566,0.004973628560096171,-9.65638790005381,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4403145288533021,0.8584767227373281,0.22919003485737863,0.12889049662773783,0.17453292519943295,0.0,0.175700976816935,-0.0001790750223441773,0.0,0.17453292519943295,0.0
17.19,1.7034886229125867,0.0,-9.66096405704976,1.7077041501814045,0.005977901553178438,-9.659276409622548,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4361825788958575,0.8568510159639149,0.23642428942058394,0.1401950415718687,0.17453292519943295,0.0,0.17569168404598381,-0.00044805120029557134,0.0,0.17453292519943295,0.0
17.1925,1.7034886229125867,0.0,-9.66096405704976,1.7102488621770562,0.006146355724046697,-9.65679827574054,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4819389382997108,0.8235702006846419,0.22881020084479298,0.19264702511113838,0.17453292519943295,0.0,0.17565179698788516,-0.00023337981073431226,0.0,0.17453292519943295,0.0
17.195,1.7034886229125867,0.0,-9.66096405704976,1.7078630498248157,0.0054986634418715844,-9.655433815829717,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4950227683637796,0.8103855218230509,0.24241219678355932,0.1986557113994216,0.17453292519943295,0.0,0.17562692395794155,-0.00021255825401850334,0.0,0.17453292519943295,0.0
17.1975,1.7034886229125867,0.0,-9.66096405704976,1.7076475439662249,0.0030020537607017652,-9.653571240716905,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5200047703858106,0.7964859054871556,0.2465695177043498,0.1854958599951777,0.17453292519943295,0.0,0.1756423921195985,-0.00020899632761139494,0.0,0.17453292519943295,0.0
17.2,1.7034886229125867,0.0,-9.66096405704976,1.7095189809193607,0.00508961601430245,-9.655852169581404,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5184426052176236,0.8079717611221979,0.21889578705925541,0.17459533994917034,0.17453292519943295,0.0,0.17561471894621203,-0.00016604168663324073,0.0,0.17453292519943295,0.0
17.2025,1.7034886229125867,0.0,-9.66096405704976,1.7091249130551271,0.005777231487674976,-9.658514710629163,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.4951151819293989,0.7916880429211614,0.30827614542194504,0.18181533896365074,0.17453292519943295,0.0,0.17566953481616396,-0.00021607961513948169,0.0,0.17453292519943295,0.0
17.205000000000002,1.7034886229125867,0.0,-9.66096405704976,1.7079806465928737,0.004369665141547509,-9.656249065642816,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5471230310767465,0.7736929990519331,0.27931530183696324,0.15504352370590962,0.17453292519943295,0.0,0.17565459973924433,-0.00018389113342914785,0.0,0.17453292519943295,0.0
17.2075,1.7034886229125867,0.0,-9.66096405704976,1.7093008473836646,0.002798075607592744,-9.657646997637567,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5481439182525489,0.7624281308990114,0.2777468316019063,0.20272712603814338,0.17453292519943295,0.0,0.1756822448410851,-0.0002503909719076449,0.0,0.17453292519943295,0.0
17.21,1.7034886229125867,0.0,-9.66096405704976,1.7075912090045842,0.005086664213851142,-9.655079645202857,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5602013727105951,0.7774021680928205,0.21597090262550814,0.18755495268552808,0.17453292519943295,0.0,0.17568060192394294,-0.0002353728870141751,0.0,0.17453292519943295,0.0
17.212500000000002,1.7034886229125867,0.0,-9.66096405704976,1.7103136905774101,0.0045679611067361205,-9.65508158101913,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5715584995210524,0.7614746874429132,0.1734393094716468,0.25178559914927423,0.17453292519943295,0.0,0.17572911944575093,-0.0001870093472113515,0.0,0.17453292519943295,0.0
17.215,1.7034886229125867,0.0,-9.66096405704976,1.7092294841495055,0.005542544590809543,-9.656087635715949,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5870583480377388,0.7476356175061781,0.19066881394214377,0.245048735612435,0.17453292519943295,0.0,0.17559599256633662,-0.00012245051466478808,0.0,0.17453292519943295,0.0
17.2175,1.7034886229125867,0.0,-9.66096405704976,1.7079233738210422,0.0036510249878807244,-9.657390941853185,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5487196376641252,0.7624508912795819,0.26052356610882127,0.22294140290817457,0.17453292519943295,0.0,0.17551868684521849,-0.00021111442480818249,0.0,0.17453292519943295,0.0
17.22,1.7034886229125867,0.0,-9.66096405704976,1.7088021382188439,0.004840944705398187,-9.656548109233478,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5565764125980613,0.7613248326825158,0.22470187435894015,0.24518618178843363,0.17453292519943295,0.0,0.17559229396873569,-0.0001459355112695467,0.0,0.17453292519943295,0.0
17.2225,1.7034886229125867,0.0,-9.66096405704976,1.709176102665738,0.004669024250336512,-9.657133868913764,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5712444827768542,0.7347218271951174,0.25110065391187114,0.2661053158903504,0.17453292519943295,0.0,0.17564198628828204,-0.00028604927435130055,0.0,0.17453292519943295,0.0
17.225,1.7034886229125867,0.0,-9.66096405704976,1.7080799546853382,0.005870881330163808,-9.657263732147571,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5832396409948836,0.7001569551490585,0.26190966895600215,0.3178287032914363,0.17453292519943295,0.0,0.17561479576315464,-0.0002818676047536318,0.0,0.17453292519943295,0.0
17.2275,1.7034886229125867,0.0,-9.66096405704976,1.7086399417268283,0.004839763898848398,-9.656954530291902,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5693254943876094,0.727855947338092,0.23261426998498919,0.3032899648261104,0.17453292519943295,0.0,0.17561273894849827,-0.00026169418992009515,0.0,0.17453292519943295,0.0
17.23,1.7034886229125867,0.0,-9.66096405704976,1.7080483473884411,0.0030551290986675227,-9.655930010541237,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.570305495055849,0.7077768759970764,0.24974041382390555,0.3338162096363604,0.17453292519943295,0.0,0.17558941896434327,-0.00023034573288398353,0.0,0.17453292519943295,0.0
17.2325,1.7034886229125867,0.0,-9.66096405704976,1.706787332191128,0.006167258604671223,-9.656167308591671,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5703898202803694,0.7174357315362488,0.2512166919320381,0.3111777590546903,0.17453292519943295,0.0,0.17564923384295122,-0.0002966527216510763,0.0,0.17453292519943295,0.0
17.235,1.7034886229125867,0.0,-9.66096405704976,1.7077205982388046,0.006270978329122445,-9.657273543139413,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5851705897716976,0.6830042226798443,0.2842211838061171,0.33211282923668384,0.17453292519943295,0.0,0.17554192264426252,-0.00022820459923080002,0.0,0.17453292519943295,0.0
17.2375,1.7034886229125867,0.0,-9.66096405704976,1.7075136001324185,0.0027519766787887524,-9.65451776812956,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6039398158529583,0.677483647575434,0.27167646255196737,0.32010077442991197,0.17453292519943295,0.0,0.175656600688585,-0.00020625218074336502,0.0,0.17453292519943295,0.0
17.240000000000002,1.7034886229125867,0.0,-9.66096405704976,1.710597985837477,0.002935179887667946,-9.657019221212366,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5736066854062734,0.6904795465030572,0.33953322997591473,0.2809458169474738,0.17453292519943295,0.0,0.17565760881679118,-0.00016213898317791147,0.0,0.17453292519943295,0.0
17.2425,1.7034886229125867,0.0,-9.66096405704976,1.7084757934980217,0.004298028000740815,-9.65609591481199,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5578925976935778,0.71895050342117,0.33222074651756367,0.24798265796718674,0.17453292519943295,0.0,0.17568095574613535,-0.00010417076474609135,0.0,0.17453292519943295,0.0
17.245,1.7034886229125867,0.0,-9.66096405704976,1.7082552101351935,0.005384688539429864,-9.657190113436144,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5236840924607298,0.7582444012156535,0.32643827546791576,0.21037692753301154,0.17453292519943295,0.0,0.1757910989012392,-0.000336540277218488,0.0,0.17453292519943295,0.0
17.2475,1.7034886229125867,0.0,-9.66096405704976,1.7086203833209241,0.0035913180232358738,-9.65654381381693,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5408142297385422,0.7337466787628164,0.3342490892964857,0.23961078152143658,0.17453292519943295,0.0,0.17551370748394332,-0.0002448732484420529,0.0,0.17453292519943295,0.0
17.25,1.7034886229125867,0.0,-9.66096405704976,1.7063494666001073,0.0044288467786615035,-9.656733169184843,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6059459760193544,0.6634969592947352,0.36878656339508487,0.2379027738632642,0.17453292519943295,0.0,0.17565515094194703,-0.0002484595707719569,0.0,0.17453292519943295,0.0
17.2525,1.7034886229125867,0.0,-9.66096405704976,1.709504215815468,0.004835250894879828,-9.655914870744397,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.63180964952167,0.6361004797447999,0.3825311464328575,0.22329950391459402,0.17453292519943295,0.0,0.17566558877966587,-0.0002586360829711639,0.0,0.17453292519943295,0.0
17.255,1.7034886229125867,0.0,-9.66096405704976,1.7083671968750456,0.0023990388901342762,-9.658409462797982,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6025008546980649,0.6736109801498431,0.37516943121239493,0.20612827412423756,0.17453292519943295,0.0,0.1755924142166519,-0.0002729119399419421,0.0,0.17453292519943295,0.0
17.2575,1.7034886229125867,0.0,-9.66096405704976,1.7080185393380976,0.0052328651060805685,-9.656335493381592,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6048281073759159,0.6761182539692007,0.31693948257077,0.2767606033478746,0.17453292519943295,0.0,0.17561826860236124,-0.00020032003793659615,0.0,0.17453292519943295,0.0
17.26,1.7034886229125867,0.0,-9.66096405704976,1.70737662549909,0.0046221514585065675,-9.65644403672333,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6087727715661884,0.6929371473425832,0.26188550288063894,0.28398909453234183,0.17453292519943295,0.0,0.175603263710376,-0.00025961660689513224,0.0,0.17453292519943295,0.0
17.2625,1.7034886229125867,0.0,-9.66096405704976,1.7093105097365213,0.0057559945186560525,-9.656710425948797,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6360995663958613,0.6980300740309326,0.18751082829778826,0.2701315358310561,0.17453292519943295,0.0,0.17565860587779353,-0.0002548951960265921,0.0,0.17453292519943295,0.0
17.265,1.7034886229125867,0.0,-9.66096405704976,1.708334862065806,0.005230086559848465,-9.655559250596326,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6482812014774526,0.6887768872612757,0.178538537413118,0.2710016126225139,0.17453292519943295,0.0,0.17568722022135835,-0.000292631474727119,0.0,0.17453292519943295,0.0
17.267500000000002,1.7034886229125867,0.0,-9.66096405704976,1.710338730865447,0.004871870237910918,-9.654683444415209,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6379255705859936,0.7194361958306698,0.15706137024729536,0.2253758028211337,0.17453292519943295,0.0,0.17556924952650485,-0.000228535902069421,0.0,0.17453292519943295,0.0
17.27,1.7034886229125867,0.0,-9.66096405704976,1.7070282051302001,0.004154457908503813,-9.658572922388583,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6677680510414868,0.6820852713096195,0.19436111728142103,0.22598510738509864,0.17453292519943295,0.0,0.17564991788803985,-0.00028977541419621057,0.0,0.17453292519943295,0.0
17.2725,1.7034886229125867,0.0,-9.66096405704976,1.708571710710178,0.005667135694868846,-9.659066745323932,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.6303259603002536,0.7287942697902063,0.16273883396633806,0.21228322593130072,0.17453292519943295,0.0,0.17569909988436025,-0.0001436967853218121,0.0,0.17453292519943295,0.0
17.275000000000002,1.7034886229125867,0.0,-9.66096405704976,1.708615235967241,0.005616155578691881,-9.65541495839887,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5905233417702795,0.7444972581604256,0.18335437604106292,0.2517681238812066,0.17453292519943295,0.0,0.17559587502394705,-0.0001666113598729329,0.0,0.17453292519943295,0.0
17.2775,1.7034886229125867,0.0,-9.66096405704976,1.7069860943743058,0.005814962208329576,-9.656048105656337,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5575983957255392,0.7571944610990127,0.23205652646098923,0.24877770336616012,0.17453292519943295,0.0,0.17550402124479952,-0.0001881411344658039,0.0,0.17453292519943295,0.0
17.28,1.7034886229125867,0.0,-9.66096405704976,1.7090892741900514,0.0047568652624730475,-9.655610576068735,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5456422040222839,0.7598183557377125,0.2712106774903047,0.22670557974825678,0.17453292519943295,0.0,0.17558383703998515,-0.00019337919487423468,0.0,0.17453292519943295,0.0
17.2825,1.7034886229125867,0.0,-9.66096405704976,1.7096991934492347,0.004664866042321456,-9.655724665689688,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5850442874077014,0.7570978121546582,0.22747405658512,0.18105700257917176,0.17453292519943295,0.0,0.1755784171007309,-0.0002480722399192243,0.0,0.17453292519943295,0.0
17.285,1.7034886229125867,0.0,-9.66096405704976,1.7098646006669038,0.004748188096018915,-9.657383648336456,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5487705215668388,0.8033810767724422,0.2187167741882324,0.0747845761631687,0.17453292519943295,0.0,0.17558633184021255,-0.0002556850081400714,0.0,0.17453292519943295,0.0
17.2875,1.7034886229125867,0.0,-9.66096405704976,1.7091893256697184,0.006593850947687233,-9.654542158855174,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5224779870642067,0.8150658663881456,0.23359465329221762,0.09009952516836635,0.17453292519943295,0.0,0.1757245639917554,-0.00025013785080549923,0.0,0.17453292519943295,0.0
17.29,1.7034886229125867,0.0,-9.66096405704976,1.7092351635135559,0.002145926523524008,-9.656807432169435,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5389951295066779,0.8159063548151486,0.19830457609978963,0.06675601574554026,0.17453292519943295,0.0,0.17573924452829986,-0.00026468733945165596,0.0,0.17453292519943295,0.0
17.2925,1.7034886229125867,0.0,-9.66096405704976,1.7077055481386123,0.004957810097181696,-9.654071969339622,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5237035647383382,0.8216207523528254,0.22446398081514388,0.01702459691602017,0.17453292519943295,0.0,0.1757068580108962,-0.0003296073068187218,0.0,0.17453292519943295,0.0
17.295,1.7034886229125867,0.0,-9.66096405704976,1.7071218254098899,0.0075440718582779984,-9.656509057062534,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5741542459126646,0.7970289192043704,0.18587866403207165,0.023257818255911503,0.17453292519943295,0.0,0.1756137478145974,-0.0002725568941820286,0.0,0.17453292519943295,0.0
17.2975,1.7034886229125867,0.0,-9.66096405704976,1.7074909800666285,0.005899805946390974,-9.654971150927707,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5864138082523227,0.7927723496802037,0.14830155192538516,0.07508326557935077,0.17453292519943295,0.0,0.17570926347063762,-0.0002347866372368347,0.0,0.17453292519943295,0.0
17.3,1.7034886229125867,0.0,-9.66096405704976,1.7091586104268617,0.003999350915569332,-9.655468169943411,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5827093250752151,0.7752262042014688,0.22796295962243182,0.08664331382138733,0.17453292519943295,0.0,0.17551941761455933,-0.0003130844693006186,0.0,0.17453292519943295,0.0
17.302500000000002,1.7034886229125867,0.0,-9.66096405704976,1.7071771254480157,0.0039666416180952945,-9.656170719232911,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5765707547866337,0.7725503430714306,0.24429774498893264,0.10512251870226923,0.17453292519943295,0.0,0.17557572652226983,-0.00019557948195735443,0.0,0.17453292519943295,0.0
17.305,1.7034886229125867,0.0,-9.66096405704976,1.707428525755503,0.006144084687753151,-9.656739560234817,0.9961946980917455,0.0,0.08715574274765817,0.0,-0.5977995721383254,0.7533263761174716,0.24458113845215454,0.12375422946469763,0.17453292519943295,0.0,0.1756708994869358,-0.0002602151185206772,0.0,0.17453292519943295,0.0
